Unnamed: 0,Unnamed: 0.1,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,AHV,lonlat,geometry,hour_of_the_day,average_temparature,Descriptor_cat,precipitation_levels,zonedist_cat,AHV,yearbuilt,lotdepth,simple_zone_cat,unitsres,enforcability_score,Predicted Enforcability Probability,Predicted Enforcability Score
33,113,43111375,2019-06-26 19:06:00,06/27/2019 08:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10026.0,145 WEST  110 STREET,WEST  110 STREET,LENOX AVE,ADAM CLAYTON POWELL JR BLVD,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 08:15:00 PM,10 MANHATTAN,1018200006.0,MANHATTAN,997013.0,230327.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79886118848897,-73.95390249264929,"(40.79886118848897, -73.95390249264929)",0,"(-73.953902492649291, 40.798861188488971)",POINT (997012.9999924079 230327.0144217114),19,77.0,0,0.0,154,0,1912.360655737705,97.71491803278693,0,17.868852459016395,2,0.22,2
34,114,43111377,2019-06-26 07:25:00,07/01/2019 11:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10016.0,,,,,EAST 35 STREET,3 AVENUE,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/01/2019 11:00:00 AM,06 MANHATTAN,,MANHATTAN,990447.0,211208.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.746391579995645,-73.97763525380114,"(40.746391579995645, -73.97763525380114)",0,"(-73.977635253801139, 40.746391579995645)",POINT (990446.9999963214 211208.0144095162),7,77.0,3,0.0,24,0,1921.9347826086957,91.59586956521738,17,27.02173913043478,2,0.49,2
36,116,43114941,2019-06-26 11:59:00,07/02/2019 01:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Other Animals (NR6)",,11214.0,1918 82 STREET,82 STREET,19 AVE,20 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 01:45:00 PM,11 BROOKLYN,3063160013.0,BROOKLYN,984950.0,160729.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.607840302103895,-73.99747896857997,"(40.6078403021039, -73.99747896857997)",0,"(-73.997478968579969, 40.607840302103895)",POINT (984949.9999995835 160729.0143766912),11,77.0,11,0.0,25,0,1932.4537037037037,100.18518518518519,2,4.768518518518518,2,0.15,2
37,117,43114953,2019-06-26 14:02:00,07/01/2019 02:42:00 PM,DEP,Department of Environmental Protection,Noise,Noise: air condition/ventilation equipment (NV1),,11201.0,210 STATE STREET,STATE STREET,COURT ST,BOERUM PL,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection attempted to contact the complainant by phone, but the phone number provided was incorrect. If the problem still exists, please call 311 and file a new complaint with the correct phone number. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/01/2019 02:42:00 PM,02 BROOKLYN,3002777501.0,BROOKLYN,986580.0,190731.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.690189001522405,-73.99159820323041,"(40.69018900152241, -73.9915982032304)",0,"(-73.99159820323041, 40.690189001522405)",POINT (986579.9999986169 190731.014396304),14,77.0,6,0.0,15,0,1885.65,97.6315,1,11.63,2,0.94,1
38,118,43114958,2019-06-26 06:00:00,06/27/2019 07:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11235.0,2572 EAST   24 STREET,EAST   24 STREET,AVENUE Y,AVENUE Z,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 07:00:00 AM,15 BROOKLYN,3074410529.0,BROOKLYN,999337.0,154105.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.58964594999343,-73.94567937053806,"(40.589645949993425, -73.94567937053807)",0,"(-73.945679370538059, 40.589645949993432)",POINT (999336.999991091 154105.0143723098),6,77.0,0,0.0,21,0,1935.5333333333333,99.839,6,1.87,2,0.28,2
39,119,43114959,2019-06-26 05:02:00,06/27/2019 05:15:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10461.0,3250 WESTCHESTER AVENUE,WESTCHESTER AVENUE,ST PAUL AVE,,,,ADDRESS,BRONX,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 05:15:00 AM,10 BRONX,2042390005.0,BRONX,1031705.0,249837.0,PHONE,Unspecified,BRONX,,,,,,,,40.85229227328478,-73.82846385787525,"(40.85229227328478, -73.82846385787525)",0,"(-73.828463857875249, 40.852292273284782)",POINT (1031704.999971731 249837.0144339765),5,77.0,0,0.0,35,0,1931.902857142857,101.9332,2,3.1885714285714286,2,0.33,2
40,120,43114960,2019-06-26 18:41:00,06/27/2019 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11105.0,23-59 32 STREET,32 STREET,23 RD,24 AVE,,,ADDRESS,Astoria,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 01:45:00 AM,01 QUEENS,4008350095.0,QUEENS,1008093.0,220760.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.77257938930281,-73.91391763478605,"(40.77257938930281, -73.91391763478605)",0,"(-73.913917634786046, 40.772579389302813)",POINT (1008092.999985835 220760.0144156134),18,77.0,0,0.0,27,0,1935.2754716981133,89.33513207547173,2,3.630188679245283,2,0.23,2
41,121,43114979,2019-06-26 16:30:00,07/01/2019 02:52:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Barking Dog (NR5)",,11231.0,33 CARROLL STREET,CARROLL STREET,VAN BRUNT ST,COLUMBIA ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection determined that an inspection is not warranted to investigate this complaint at this time and sent a letter to the complainant and/or respondent.,07/01/2019 02:52:00 PM,06 BROOKLYN,3003470151.0,BROOKLYN,982960.0,188234.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.683335521245134,-74.00465116047906,"(40.683335521245134, -74.00465116047906)",0,"(-74.004651160479057, 40.683335521245134)",POINT (982960.0000007643 188234.0143946804),16,77.0,4,0.0,16,0,1931.6692913385828,90.56212598425198,1,12.67716535433071,2,0.49,2
42,122,43114980,2019-06-26 08:58:00,07/02/2019 03:45:00 PM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,10034.0,120 VERMILYEA AVENUE,VERMILYEA AVENUE,W 204 ST,W 207 ST,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/02/2019 03:45:00 PM,12 MANHATTAN,1022350029.0,MANHATTAN,1005974.0,254961.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86645691273088,-73.92145731714321,"(40.866456912730875, -73.9214573171432)",0,"(-73.921457317143208, 40.866456912730882)",POINT (1005973.999987053 254961.0144372277),8,77.0,7,0.0,39,0,1929.7333333333333,131.71666666666667,0,23.3,2,0.38,2
43,123,43114981,2019-06-26 16:34:00,06/27/2019 11:45:00 AM,DEP,Department of Environmental Protection,Noise,"Noise, Ice Cream Truck (NR4)",,11222.0,,,,,FRANKLIN STREET,INDIA STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 11:45:00 AM,01 BROOKLYN,,BROOKLYN,995906.0,205970.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.73200906084011,-73.95794300094008,"(40.73200906084012, -73.95794300094008)",0,"(-73.957943000940077, 40.732009060840113)",POINT (995905.9999930803 205970.0144061391),16,77.0,7,0.0,16,0,1905.1009174311926,96.0711009174312,1,6.5504587155963305,2,0.43,2
44,124,43114984,2019-06-26 22:37:00,06/28/2019 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11214.0,8721 19 AVENUE,19 AVENUE,BENSON AVE,BATH AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/28/2019 01:45:00 AM,11 BROOKLYN,3064060115.0,BROOKLYN,983412.0,159133.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60345959596512,-74.00301783673248,"(40.60345959596512, -74.00301783673248)",0,"(-74.003017836732482, 40.60345959596512)",POINT (983412.000000497 159133.0143756339),22,77.0,0,0.0,25,0,1918.073394495413,97.59357798165138,2,3.706422018348624,2,0.13,2
45,125,43114985,2019-06-26 07:58:00,07/01/2019 02:15:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11210.0,732 EAST   21 STREET,EAST   21 STREET,FOSTER AVE,FARRAGUT RD,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/01/2019 02:15:00 PM,14 BROOKLYN,3052200032.0,BROOKLYN,996110.0,170942.0,PHONE,Unspecified,BROOKLYN,,,,,,,,40.635864943037184,-73.95726858536429,"(40.63586494303719, -73.9572685853643)",0,"(-73.957268585364289, 40.635864943037184)",POINT (996109.9999929897 170942.0143833977),7,77.0,0,0.0,39,0,1914.5854545454545,96.02210909090907,7,2.290909090909091,2,0.23,2
46,126,43114986,2019-06-26 06:42:00,07/03/2019 07:00:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10003.0,1 UNIVERSITY PLACE,UNIVERSITY PLACE,WASHINGTON SQ N,WASHINGTON MEWS,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/03/2019 07:00:00 AM,02 MANHATTAN,1005480001.0,MANHATTAN,985501.0,205521.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73078425761405,-73.99548624427106,"(40.730784257614054, -73.99548624427106)",0,"(-73.995486244271063, 40.730784257614047)",POINT (985500.9999992594 205521.0144058573),6,77.0,0,0.0,22,0,1903.8125,105.411875,0,32.375,2,0.22,2
47,127,43114987,2019-06-26 06:23:00,07/01/2019 06:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11211.0,475 GRAND STREET,GRAND STREET,KEAP ST,BORINQUEN PL,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/01/2019 06:45:00 AM,01 BROOKLYN,3023870027.0,BROOKLYN,997531.0,198343.0,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.71107249991781,-73.95209475210551,"(40.71107249991781, -73.95209475210551)",0,"(-73.952094752105509, 40.711072499917812)",POINT (997530.9999921252 198343.0144012258),6,77.0,0,0.0,55,0,1861.1783439490446,88.43515923566879,11,7.197452229299363,2,0.36,2
48,128,43114988,2019-06-26 18:46:00,06/27/2019 11:30:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,10003.0,230 PARK AVENUE SOUTH,PARK AVENUE SOUTH,BROADWAY,PARK AVE S,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 11:30:00 PM,05 MANHATTAN,1008470040.0,MANHATTAN,987368.0,208107.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.737881729647185,-73.98874868939569,"(40.737881729647185, -73.98874868939568)",1,"(-73.988748689395692, 40.737881729647185)",POINT (987367.999998144 208107.0144075205),18,77.0,0,0.0,113,1,1910.2727272727273,121.49469696969696,3,8.787878787878787,2,0.24,2
49,129,43114989,2019-06-26 18:23:00,06/28/2019 01:45:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Before/After Hours (NM1),,11423.0,88-31 187 STREET,187 STREET,HILLSIDE AVE,89 AVE,,,ADDRESS,Hollis,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/28/2019 01:45:00 AM,12 QUEENS,4099350016.0,QUEENS,1046638.0,199557.0,PHONE,Unspecified,QUEENS,,,,,,,,40.714194640397494,-73.77495250808559,"(40.714194640397494, -73.7749525080856)",0,"(-73.77495250808559, 40.714194640397494)",POINT (1046637.999963003 199557.0144019154),18,77.0,0,0.0,31,0,1924.9498207885304,99.36195340501793,6,1.3369175627240144,2,0.27,2
51,131,43114992,2019-06-26 14:39:00,,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,11415.0,84-17 ABINGDON ROAD,ABINGDON ROAD,LEFFERTS BLVD,BREVOORT ST,,,ADDRESS,Kew Gardens,,,Started,,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,06/27/2019 04:38:00 AM,09 QUEENS,4033310066.0,QUEENS,1031100.0,196850.0,ONLINE,Unspecified,QUEENS,,,,,,,,40.706860505703176,-73.83102022943841,"(40.706860505703176, -73.83102022943841)",0,"(-73.831020229438408, 40.706860505703176)",POINT (1031099.999972222 196850.0144002155),14,77.0,3,0.0,65,0,1934.75,105.9307608695652,6,5.923913043478261,2,0.54,1
52,132,43114993,2019-06-26 10:59:00,06/27/2019 11:30:00 AM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10001.0,455 WEST   33 STREET,WEST   33 STREET,LINCOLN TUNNEL APPR,10 AVE,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 11:30:00 AM,04 MANHATTAN,1007310001.0,MANHATTAN,984574.0,213830.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.753590473818996,-73.9988305695047,"(40.753590473819, -73.9988305695047)",0,"(-73.998830569504705, 40.753590473818996)",POINT (984573.9999998086 213830.0144111915),10,77.0,3,0.0,36,0,1898.2931034482758,128.36344827586205,14,26.103448275862068,2,0.55,1
53,133,43114994,2019-06-26 10:43:00,06/27/2019 09:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10012.0,,,,,MULBERRY STREET,KENMARE STREET,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 09:00:00 PM,02 MANHATTAN,,MANHATTAN,985199.0,202019.0,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72117215652796,-73.99657638977774,"(40.721172156527956, -73.99657638977774)",0,"(-73.996576389777744, 40.721172156527963)",POINT (985198.999999441 202019.0144036039),10,77.0,3,0.0,17,0,1915.4285714285713,95.80928571428572,14,18.976190476190474,2,0.37,2
54,134,43114996,2019-06-26 09:13:00,06/27/2019 12:00:00 PM,DEP,Department of Environmental Protection,Noise,Noise: Construction Equipment (NC1),,10023.0,,,,,WEST 74 STREET,AMSTERDAM AVENUE,INTERSECTION,NEW YORK,,,Closed,,"The Department of Environmental Protection did not observe a violation of the New York City Air/Noise Code at the time of inspection and could not issue a notice of violation. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/27/2019 12:00:00 PM,07 MANHATTAN,,MANHATTAN,989602.0,223425.0,PHONE,Unspecified,MANHATTAN,,,,,,,,40.779924648695065,-73.98067510088087,"(40.77992464869507, -73.98067510088087)",0,"(-73.980675100880873, 40.779924648695065)",POINT (989601.9999968215 223425.0144173139),9,77.0,3,0.0,50,0,1909.7272727272727,89.25954545454546,5,37.86363636363637,2,0.53,1
